pair_gender,pair_race,FA_gender,LA_gender,FA_race,LA_race,JIF,year,num_citations,log_num_citations,citation_rate,log_citation_rate,WC,num_cited_refs,WC_1st,Country,global_north,article_id
MM,WW,M,M,W,W,50,2006,13,2.5649493574615367,0.7222222222222222,-0.325422400434628,Multidisciplinary Sciences,26,Multidisciplinary Sciences,usa,1,25194
WM,WW,W,M,W,W,44,2006,10,2.302585092994046,0.5555555555555556,-0.587786664902119,Multidisciplinary Sciences,25,Multidisciplinary Sciences,usa,1,77226
MM,WW,M,M,W,W,9,2006,8,2.0794415416798357,0.4444444444444444,-0.8109302162163288,Plant Sciences,141,Plant Sciences,australia,1,39276
WM,WW,W,M,W,W,2,2006,11,2.3978952727983707,0.6111111111111112,-0.49247648509779407,"Public, Environmental & Occupational Health; Infectious Diseases",38,"Public, Environmental & Occupational Health",united kingdom (great britain),1,67855
WW,WW,W,W,W,W,7,2006,29,3.367295829986474,1.6111111111111112,0.47692407209030935,Ecology,125,Ecology,united kingdom (great britain),1,5634
MM,WW,M,M,W,W,7,2006,10,2.302585092994046,0.5555555555555556,-0.587786664902119,Parasitology,84,Parasitology,new zealand,1,34777
MM,WW,M,M,W,W,1,2006,24,3.1780538303479458,1.3333333333333333,0.28768207245178085,"Computer Science, Theory & Methods; Statistics & Probability",18,"Computer Science, Theory & Methods",finland,1,23035
MM,WW,M,M,W,W,9,2006,8,2.0794415416798357,0.4444444444444444,-0.8109302162163288,"Engineering, Industrial; Operations Research & Management Science",212,"Engineering, Industrial",usa,1,74249
MM,WW,M,M,W,W,5,2006,6,1.791759469228055,0.3333333333333333,-1.0986122886681098,Immunology; Infectious Diseases; Microbiology,30,Immunology,usa,1,34982
WM,WW,W,M,W,W,5,2006,10,2.302585092994046,0.5555555555555556,-0.587786664902119,Immunology; Infectious Diseases; Microbiology,46,Immunology,usa,1,42814
MM,WW,M,M,W,W,9,2006,9,2.1972245773362196,0.5,-0.6931471805599453,"Public, Environmental & Occupational Health",34,"Public, Environmental & Occupational Health",usa,1,34290
MM,WW,M,M,W,W,7,2006,45,3.80666248977032,2.5,0.9162907318741552,Immunology; Infectious Diseases,40,Immunology,canada,1,17099
MM,WW,M,M,W,W,3,2006,31,3.4339872044851463,1.7222222222222223,0.5436154465889816,Biology; Ecology; Evolutionary Biology,24,Biology,usa,1,11606
MM,WW,M,M,W,W,4,2006,13,2.5649493574615367,0.7222222222222222,-0.325422400434628,"Biochemical Research Methods; Biotechnology & Applied Microbiology; Computer Science, Interdisciplinary Applications; Mathematical & Computational Biology; Statistics & Probability",11,Biochemical Research Methods,switzerland,1,51712
MM,NW,M,M,N,W,2,2006,17,2.833213344056216,0.9444444444444444,-0.05715841383994864,Biology; Mathematical & Computational Biology,46,Biology,argentina,0,26348
MM,WW,M,M,W,W,2,2006,7,1.9459101490553132,0.3888888888888889,-0.9444616088408514,Biology; Mathematical & Computational Biology,53,Biology,canada,1,105636
WM,WW,W,M,W,W,4,2006,12,2.4849066497880004,0.6666666666666666,-0.4054651081081645,Virology,56,Virology,united kingdom (great britain),1,98056
MM,WW,M,M,W,W,2,2006,11,2.3978952727983707,0.6111111111111112,-0.49247648509779407,Biology; Ecology; Evolutionary Biology,41,Biology,united kingdom (great britain),1,85131
MM,WW,M,M,W,W,3,2006,8,2.0794415416798357,0.4444444444444444,-0.8109302162163288,Biology; Ecology; Evolutionary Biology,50,Biology,canada,1,7331
MM,NW,M,M,N,W,3,2006,15,2.70805020110221,0.8333333333333334,-0.1823215567939546,Biochemical Research Methods; Mathematical & Computational Biology,28,Biochemical Research Methods,belgium,1,17022
MM,WW,M,M,W,W,10,2006,50,3.912023005428146,2.7777777777777777,1.0216512475319812,"Medicine, General & Internal",45,"Medicine, General & Internal",usa,1,4974
MW,WN,M,W,W,N,3,2006,31,3.4339872044851463,1.7222222222222223,0.5436154465889816,Emergency Medicine,12,Emergency Medicine,usa,1,8574
MM,WW,M,M,W,W,50,2006,7,1.9459101490553132,0.3888888888888889,-0.9444616088408514,Multidisciplinary Sciences,102,Multidisciplinary Sciences,united kingdom (great britain),1,50555
WM,NW,W,M,N,W,7,2006,12,2.4849066497880004,0.6666666666666666,-0.4054651081081645,Genetics & Heredity,84,Genetics & Heredity,usa,1,49833
MM,WW,M,M,W,W,44,2006,14,2.6390573296152584,0.7777777777777778,-0.25131442828090605,Multidisciplinary Sciences,24,Multidisciplinary Sciences,united kingdom (great britain),1,20711
MW,WW,M,W,W,W,69,2006,6,1.791759469228055,0.3333333333333333,-1.0986122886681098,Microbiology,88,Microbiology,usa,1,46304
MM,WW,M,M,W,W,44,2006,6,1.791759469228055,0.3333333333333333,-1.0986122886681098,Multidisciplinary Sciences,25,Multidisciplinary Sciences,germany,1,65103
MM,WW,M,M,W,W,2,2006,18,2.8903717578961645,1,0,"Public, Environmental & Occupational Health; Infectious Diseases",118,"Public, Environmental & Occupational Health",usa,1,44616
WM,WW,W,M,W,W,2,2006,8,2.0794415416798357,0.4444444444444444,-0.8109302162163288,Parasitology; Veterinary Sciences,76,Parasitology,australia,1,79213
WM,WW,W,M,W,W,72,2006,6,1.791759469228055,0.3333333333333333,-1.0986122886681098,Oncology,169,Oncology,usa,1,18695
MW,WW,M,W,W,W,1,2006,6,1.791759469228055,0.3333333333333333,-1.0986122886681098,Veterinary Sciences,39,Veterinary Sciences,canada,1,86070
MM,NN,M,M,N,N,2,2007,6,1.791759469228055,0.35294117647058826,-1.041453874828161,"Physics, Multidisciplinary",13,"Physics, Multidisciplinary",usa,1,8404
MW,NW,M,W,N,W,1,2007,10,2.302585092994046,0.5882352941176471,-0.5306282510621704,"Mathematics, Applied; Mathematics",18,"Mathematics, Applied",egypt,0,17737
MM,WN,M,M,W,N,2,2006,7,1.9459101490553132,0.3888888888888889,-0.9444616088408514,"Physics, Fluids & Plasmas; Physics, Mathematical",18,"Physics, Fluids & Plasmas",brazil,0,13528
WW,WW,W,W,W,W,2,2006,25,3.218875824868201,1.3888888888888888,0.32850406697203605,Zoology,128,Zoology,usa,1,48216
MM,WW,M,M,W,W,4,2006,8,2.0794415416798357,0.4444444444444444,-0.8109302162163288,"Public, Environmental & Occupational Health; Social Sciences, Biomedical",78,"Public, Environmental & Occupational Health",united kingdom (great britain),1,9252
MM,WW,M,M,W,W,122,2006,4,1.3862943611198906,0.2222222222222222,-1.5040773967762742,Biotechnology & Applied Microbiology; Pharmacology & Pharmacy,119,Biotechnology & Applied Microbiology,belgium,1,4969
WM,NW,W,M,N,W,44,2006,18,2.8903717578961645,1,0,Multidisciplinary Sciences,7,Multidisciplinary Sciences,gabon,0,43431
MM,WW,M,M,W,W,1,2006,5,1.6094379124341005,0.2777777777777778,-1.2809338454620642,"Computer Science, Hardware & Architecture; Computer Science, Theory & Methods",61,"Computer Science, Hardware & Architecture",usa,1,98799
MM,WW,M,M,W,W,2,2007,10,2.302585092994046,0.5882352941176471,-0.5306282510621704,Fisheries; Immunology; Veterinary Sciences; Zoology,41,Fisheries,usa,1,44435
MM,WW,M,M,W,W,3,2006,30,3.4011973816621555,1.6666666666666667,0.5108256237659907,Biology; Ecology; Evolutionary Biology,30,Biology,usa,1,6232
MM,WW,M,M,W,W,2,2006,9,2.1972245773362196,0.5,-0.6931471805599453,Biology; Ecology; Evolutionary Biology,14,Biology,united kingdom (great britain),1,39611
WM,WW,W,M,W,W,1,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,"Public, Environmental & Occupational Health; Tropical Medicine",73,"Public, Environmental & Occupational Health",gabon,0,80459
MM,WW,M,M,W,W,3,2007,9,2.1972245773362196,0.5294117647058824,-0.6359887667199967,Biology; Ecology; Evolutionary Biology,33,Biology,spain,1,76965
MM,WW,M,M,W,W,2,2007,3,1.0986122886681098,0.17647058823529413,-1.7346010553881064,Biology; Mathematical & Computational Biology,22,Biology,germany,1,35937
MM,WW,M,M,W,W,4,2006,26,3.258096538021482,1.4444444444444444,0.36772478012531734,Ecology; Environmental Sciences,33,Ecology,usa,1,12305
WW,WW,W,W,W,W,7,2007,17,2.833213344056216,1,0,Ecology,50,Ecology,usa,1,6230
MM,WW,M,M,W,W,1,2006,4,1.3862943611198906,0.2222222222222222,-1.5040773967762742,Fisheries; Veterinary Sciences,29,Fisheries,united kingdom (great britain),1,7342
MM,WW,M,M,W,W,8,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,Immunology; Infectious Diseases; Microbiology,17,Immunology,usa,1,49343
MM,NN,M,M,N,N,2,2006,4,1.3862943611198906,0.2222222222222222,-1.5040773967762742,"Mathematics, Applied; Physics, Fluids & Plasmas; Physics, Multidisciplinary; Physics, Mathematical",44,"Mathematics, Applied",spain,1,41317
MM,WW,M,M,W,W,1,2007,6,1.791759469228055,0.35294117647058826,-1.041453874828161,Economics; Political Science,58,Economics,usa,1,33121
MM,WW,M,M,W,W,98,2006,39,3.6635616461296463,2.1666666666666665,0.7731898882334817,"Medicine, General & Internal",68,"Medicine, General & Internal",usa,1,7328
MM,WW,M,M,W,W,9,2006,4,1.3862943611198906,0.2222222222222222,-1.5040773967762742,Multidisciplinary Sciences,48,Multidisciplinary Sciences,usa,1,68137
MM,WW,M,M,W,W,1,2006,9,2.1972245773362196,0.5,-0.6931471805599453,"Public, Environmental & Occupational Health; Infectious Diseases",34,"Public, Environmental & Occupational Health",united kingdom (great britain),1,14508
MM,WW,M,M,W,W,1,2006,24,3.1780538303479458,1.3333333333333333,0.28768207245178085,"Mathematics, Applied",67,"Mathematics, Applied",france,1,14532
WW,WW,W,W,W,W,3,2007,6,1.791759469228055,0.35294117647058826,-1.041453874828161,Biology; Ecology; Evolutionary Biology,108,Biology,germany,1,33317
MM,WW,M,M,W,W,3,2006,6,1.791759469228055,0.3333333333333333,-1.0986122886681098,Obstetrics & Gynecology,35,Obstetrics & Gynecology,united kingdom (great britain),1,147594
WM,WW,W,M,W,W,10,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,Biodiversity Conservation; Ecology; Environmental Sciences,31,Biodiversity Conservation,usa,1,107554
WM,WW,W,M,W,W,1,2006,7,1.9459101490553132,0.3888888888888889,-0.9444616088408514,Entomology,34,Entomology,turkey,0,87844
MM,NW,M,M,N,W,3,2007,18,2.8903717578961645,1.0588235294117647,0.05715841383994862,Biology; Ecology; Evolutionary Biology,18,Biology,united kingdom (great britain),1,6224
MM,WW,M,M,W,W,69,2007,6,1.791759469228055,0.35294117647058826,-1.041453874828161,Microbiology,164,Microbiology,belgium,1,79855
WM,WW,W,M,W,W,3,2007,7,1.9459101490553132,0.4117647058823529,-0.8873031950009028,Ecology,37,Ecology,switzerland,1,85122
WM,WW,W,M,W,W,2,2007,11,2.3978952727983707,0.6470588235294118,-0.4353180712578455,Biology; Mathematical & Computational Biology,39,Biology,usa,1,67837
MM,WW,M,M,W,W,15,2007,8,2.0794415416798357,0.4705882352941176,-0.7537718023763802,Entomology,84,Entomology,usa,1,29382
WM,WW,W,M,W,W,98,2007,12,2.4849066497880004,0.7058823529411765,-0.3483066942682157,"Medicine, General & Internal",98,"Medicine, General & Internal",switzerland,1,92689
WM,WN,W,M,W,N,7,2007,6,1.791759469228055,0.35294117647058826,-1.041453874828161,Immunology; Infectious Diseases,10,Immunology,madagascar,0,79382
MM,WW,M,M,W,W,10,2007,74,4.30406509320417,4.352941176470588,1.4708517491479536,"Medicine, General & Internal",42,"Medicine, General & Internal",usa,1,4967
MM,NN,M,M,N,N,2,2007,22,3.091042453358316,1.2941176470588236,0.25782910930209985,"Mechanics; Physics, Mathematical",33,Mechanics,peoples r china,0,13520
WM,WW,W,M,W,W,2,2007,8,2.0794415416798357,0.4705882352941176,-0.7537718023763802,Veterinary Sciences,67,Veterinary Sciences,usa,1,86238
WM,WW,W,M,W,W,3,2007,9,2.1972245773362196,0.5294117647058824,-0.6359887667199967,Ecology; Zoology,60,Ecology,usa,1,15792
MM,WW,M,M,W,W,96,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,"Medicine, General & Internal",18,"Medicine, General & Internal",usa,1,90048
WW,WW,W,W,W,W,3,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,Veterinary Sciences,58,Veterinary Sciences,belgium,1,56317
MW,WN,M,W,W,N,7,2007,18,2.8903717578961645,1.0588235294117647,0.05715841383994862,Ecology,62,Ecology,usa,1,5627
MM,WW,M,M,W,W,3,2007,8,2.0794415416798357,0.4705882352941176,-0.7537718023763802,Statistics & Probability,128,Statistics & Probability,usa,1,44786
WW,NW,W,W,N,W,3,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,Biology; Ecology; Evolutionary Biology,52,Biology,usa,1,105684
MM,WW,M,M,W,W,0,2007,10,2.302585092994046,0.5882352941176471,-0.5306282510621704,Biology; Mathematical & Computational Biology,20,Biology,saudi arabia,0,22942
MM,NN,M,M,N,N,0,2007,6,1.791759469228055,0.35294117647058826,-1.041453874828161,Biology; Mathematical & Computational Biology,47,Biology,mexico,0,46286
MM,WW,M,M,W,W,2,2006,9,2.1972245773362196,0.5,-0.6931471805599453,Biodiversity Conservation; Ecology; Environmental Sciences,89,Biodiversity Conservation,usa,1,77547
MM,NN,M,M,N,N,5,2007,8,2.0794415416798357,0.4705882352941176,-0.7537718023763802,"Mathematics, Interdisciplinary Applications; Physics, Multidisciplinary; Physics, Mathematical",16,"Mathematics, Interdisciplinary Applications",peoples r china,0,14489
WM,WW,W,M,W,W,1,2007,11,2.3978952727983707,0.6470588235294118,-0.4353180712578455,Zoology,53,Zoology,australia,1,108078
MW,WW,M,W,W,W,98,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,"Medicine, General & Internal",27,"Medicine, General & Internal",usa,1,76678
WM,WW,W,M,W,W,9,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,"Public, Environmental & Occupational Health",35,"Public, Environmental & Occupational Health",usa,1,49627
MM,WW,M,M,W,W,2,2007,7,1.9459101490553132,0.4117647058823529,-0.8873031950009028,"Public, Environmental & Occupational Health; Infectious Diseases",35,"Public, Environmental & Occupational Health",canada,1,85976
WM,WW,W,M,W,W,5,2007,18,2.8903717578961645,1.0588235294117647,0.05715841383994862,Immunology; Infectious Diseases; Microbiology,36,Immunology,canada,1,41753
MM,WW,M,M,W,W,5,2007,18,2.8903717578961645,1.0588235294117647,0.05715841383994862,Immunology; Infectious Diseases; Microbiology,100,Immunology,usa,1,17985
WM,NW,W,M,N,W,7,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,Immunology; Infectious Diseases,33,Immunology,usa,1,131595
MM,WW,M,M,W,W,7,2007,18,2.8903717578961645,1.0588235294117647,0.05715841383994862,Immunology; Infectious Diseases,24,Immunology,sweden,1,75879
MM,NW,M,M,N,W,6,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,"Computer Science, Artificial Intelligence; Computer Science, Information Systems; Operations Research & Management Science",73,"Computer Science, Artificial Intelligence",australia,1,19922
MM,WW,M,M,W,W,4,2007,7,1.9459101490553132,0.4117647058823529,-0.8873031950009028,Virology,65,Virology,usa,1,22227
MM,WW,M,M,W,W,7,2006,12,2.4849066497880004,0.6666666666666666,-0.4054651081081645,"Medicine, General & Internal",15,"Medicine, General & Internal",sweden,1,7330
MM,WW,M,M,W,W,23,2007,14,2.6390573296152584,0.8235294117647058,-0.1941560144409575,"Engineering, Electrical & Electronic",101,"Engineering, Electrical & Electronic",usa,1,20223
WW,WW,W,W,W,W,16,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,Ecology; Evolutionary Biology; Genetics & Heredity,83,Ecology,belgium,1,9071
WM,WW,W,M,W,W,4,2007,25,3.218875824868201,1.4705882352941178,0.38566248081198473,Infectious Diseases,22,Infectious Diseases,usa,1,8394
MM,WW,M,M,W,W,3,2007,6,1.791759469228055,0.35294117647058826,-1.041453874828161,Biotechnology & Applied Microbiology; Microbiology,26,Biotechnology & Applied Microbiology,usa,1,47103
MM,NN,M,M,N,N,1,2007,18,2.8903717578961645,1.0588235294117647,0.05715841383994862,Biology; Mathematical & Computational Biology,18,Biology,usa,1,7634
WM,WW,W,M,W,W,36,2007,55,4.007333185232471,3.235294117647059,1.1741198411762548,Infectious Diseases,63,Infectious Diseases,canada,1,17098
MM,WW,M,M,W,W,2,2007,7,1.9459101490553132,0.4117647058823529,-0.8873031950009028,Biology; Mathematical & Computational Biology,55,Biology,usa,1,143976
MM,WW,M,M,W,W,3,2007,21,3.044522437723423,1.2352941176470589,0.21130909366720696,"Psychology, Clinical; Psychology",55,"Psychology, Clinical",usa,1,17064
WM,WW,W,M,W,W,3,2007,16,2.772588722239781,0.9411764705882352,-0.06062462181643485,Biotechnology & Applied Microbiology; Microbiology,78,Biotechnology & Applied Microbiology,usa,1,44615
MM,WW,M,M,W,W,35,2007,50,3.912023005428146,2.9411764705882355,1.07880966137193,"Physics, Condensed Matter",204,"Physics, Condensed Matter",brazil,0,17109
WM,WW,W,M,W,W,12,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,"Biotechnology & Applied Microbiology; Genetics & Heredity; Medicine, Research & Experimental",121,Biotechnology & Applied Microbiology,usa,1,166873
MM,WW,M,M,W,W,1,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,Parasitology,21,Parasitology,usa,1,124253
MM,WW,M,M,W,W,1,2007,18,2.8903717578961645,1.0588235294117647,0.05715841383994862,Fisheries; Veterinary Sciences,32,Fisheries,australia,1,105010
MM,WW,M,M,W,W,50,2007,8,2.0794415416798357,0.4705882352941176,-0.7537718023763802,Multidisciplinary Sciences,42,Multidisciplinary Sciences,germany,1,77940
MM,WW,M,M,W,W,7,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,Biochemistry & Molecular Biology; Biology,56,Biochemistry & Molecular Biology,usa,1,43302
MM,WW,M,M,W,W,9,2007,10,2.302585092994046,0.5882352941176471,-0.5306282510621704,Multidisciplinary Sciences,35,Multidisciplinary Sciences,usa,1,44658
WW,WW,W,W,W,W,9,2007,69,4.23410650459726,4.0588235294117645,1.4008931605410433,Multidisciplinary Sciences,62,Multidisciplinary Sciences,usa,1,17063
MM,WW,M,M,W,W,8,2007,30,3.4011973816621555,1.7647058823529411,0.5679840376059393,Plant Sciences,346,Plant Sciences,united kingdom (great britain),1,6229
MM,WW,M,M,W,W,3,2007,20,2.995732273553991,1.1764705882352942,0.16251892949777494,Infectious Diseases,40,Infectious Diseases,germany,1,4956
MM,WW,M,M,W,W,1,2007,8,2.0794415416798357,0.4705882352941176,-0.7537718023763802,Veterinary Sciences,28,Veterinary Sciences,united kingdom (great britain),1,80804
MM,WW,M,M,W,W,1,2007,5,1.6094379124341005,0.29411764705882354,-1.2237754316221157,Veterinary Sciences,18,Veterinary Sciences,italy,1,12303
MM,WW,M,M,W,W,1,2007,16,2.772588722239781,0.9411764705882352,-0.06062462181643485,"Public, Environmental & Occupational Health; Infectious Diseases",44,"Public, Environmental & Occupational Health",usa,1,24155
MM,WW,M,M,W,W,7,2007,19,2.9444389791664403,1.1176470588235294,0.1112256351102244,Immunology; Infectious Diseases,20,Immunology,usa,1,7322
MM,NN,M,M,N,N,5,2007,18,2.8903717578961645,1.0588235294117647,0.05715841383994862,"Mathematics, Interdisciplinary Applications; Physics, Multidisciplinary; Physics, Mathematical",21,"Mathematics, Interdisciplinary Applications",peoples r china,0,14485
MM,WW,M,M,W,W,4,2007,9,2.1972245773362196,0.5294117647058824,-0.6359887667199967,Ecology; Environmental Sciences,12,Ecology,usa,1,80907
WM,WW,W,M,W,W,4,2007,7,1.9459101490553132,0.4117647058823529,-0.8873031950009028,Ecology; Environmental Sciences,58,Ecology,usa,1,78060
MM,WN,M,M,W,N,4,2007,15,2.70805020110221,0.8823529411764706,-0.12516314295400605,Ecology; Environmental Sciences,66,Ecology,usa,1,77210
MM,WW,M,M,W,W,1,2007,6,1.791759469228055,0.35294117647058826,-1.041453874828161,"Social Sciences, Mathematical Methods; Statistics & Probability",50,"Social Sciences, Mathematical Methods",usa,1,8400
